brand,model,price,processor_brand,processor_tier,num_cores,ram_memory,storage_capacity,gpu_brand,is_touch_screen,display_size,os
lenovo,Lenovo Legion 5 82JU00SYIN Laptop,37996,amd,ryzen 7,8,16,1024,nvidia,FALSE,16,windows
lenovo,Lenovo Legion 5 Pro 82JQ010EIN Laptop,39290,amd,ryzen 7,8,16,512,nvidia,FALSE,16,windows
lenovo,Lenovo Legion Pro 5 16IRX8 82WK00MWIN Gaming Laptop,58136,intel,core i7,16,16,1024,nvidia,FALSE,16,windows
lenovo,Lenovo Legion Pro 5 82WM00B7IN Gaming Laptop,62392,amd,ryzen 7,8,16,1024,nvidia,FALSE,16,windows
lenovo,Lenovo Legion Pro 7 2023 82WQ007TIN Gaming Laptop,113616,intel,core i9,24,32,1024,nvidia,FALSE,16,windows
lenovo,Lenovo Legion Pro 7 82WQ007UIN Gaming Laptop,136456,intel,core i9,24,32,1024,nvidia,FALSE,16,windows
lenovo,Lenovo Legion Slim 5 16APH8 82Y90042IN Gaming Laptop,49016,amd,ryzen 7,8,16,512,nvidia,FALSE,16,windows
lenovo,Lenovo Legion Slim 5 16APH8 82Y9008MIN Gaming Laptop,52246,amd,ryzen 7,8,16,512,nvidia,FALSE,16,windows
lenovo,Lenovo Legion Slim 5 82Y9009JIN Gaming Laptop,50232,amd,ryzen 7,8,16,1024,nvidia,FALSE,16,windows
lenovo,Lenovo Legion Slim 5 82Y9009KIN Gaming Laptop,43316,amd,ryzen 7,8,16,512,nvidia,FALSE,16,windows
lenovo,Lenovo Legion Slim 5 82YA00DXIN Gaming Laptop,52892,intel,core i7,10,16,1024,nvidia,FALSE,16,windows
lenovo,Lenovo Legion Slim 7 16IRH8 82Y3007QIN Gaming Laptop,70676,intel,core i9,14,16,1024,nvidia,FALSE,16,windows
lenovo,Lenovo S14 82TW0019IH Laptop,17856,intel,core i5,10,8,512,intel,FALSE,14,windows
lenovo,Lenovo S14 Gen 3 82TW000VIH Laptop,17856,intel,core i5,10,8,512,intel,FALSE,14,dos
lenovo,Lenovo S14 Gen 3 82TW001CIH Laptop,20136,intel,core i5,10,8,512,intel,FALSE,14,windows
lenovo,Lenovo S14 Gen 3 82TW001DIH Laptop,18236,intel,core i5,10,8,512,intel,FALSE,14,windows
lenovo,Lenovo ThinkBook 14 20VDA0V1IH Laptop,16530,intel,core i3,2,8,512,intel,FALSE,14,dos
lenovo,Lenovo ThinkBook 14 21DH00C1IH Laptop,23939,intel,core i5,10,8,512,intel,FALSE,14,dos
lenovo,Lenovo ThinkBook 15 21JF002CIN Laptop,12501,amd,ryzen 3,4,8,512,amd,FALSE,15.6,dos
lenovo,Lenovo ThinkBook 15 G3 21A4A08WIH Laptop,12726,amd,ryzen 3,4,8,512,amd,FALSE,15.6,windows
lenovo,Lenovo ThinkBook 15 G3 ACL 21A4A08UIH Laptop,15576,amd,ryzen 5,6,8,512,amd,FALSE,15.6,dos
lenovo,Lenovo ThinkBook 15 G3 ACL 21A4A08VIH Laptop,14504,amd,ryzen 5,6,8,512,amd,FALSE,15.6,windows
lenovo,Lenovo ThinkBook 15 G5 21JF002JIN Laptop,13296,amd,ryzen 3,4,8,512,amd,FALSE,15.6,windows
lenovo,Lenovo ThinkBook 15 G5 21JFA00BIN Laptop,18616,amd,ryzen 7,8,8,512,amd,FALSE,15.6,windows
lenovo,Lenovo ThinkBook 15 G5 21JFA00QIN Laptop,18996,amd,ryzen 7,8,8,512,amd,FALSE,15.6,dos
lenovo,Lenovo ThinkBook 15 Gen 5 21JF0026MJ Laptop,20516,amd,ryzen 7,8,16,512,amd,FALSE,16,windows
lenovo,Lenovo ThinkPad E14 21JRS00T00 Laptop,26351,amd,ryzen 5,6,8,512,amd,FALSE,14,windows
lenovo,Lenovo ThinkPad E14 21JRS00U00 Laptop,21546,amd,ryzen 5,6,16,512,amd,FALSE,14,windows
lenovo,Lenovo ThinkPad E14 Gen 4 21E3S06D00 Laptop,18999,intel,core i3,6,8,512,intel,FALSE,14,windows
lenovo,Lenovo ThinkPad E14 Gen 4 21E3S06Q00 Laptop,17290,intel,core i3,6,8,512,intel,FALSE,14,dos
lenovo,Lenovo ThinkPad P14s 21AKS02800 Laptop,46842,intel,core i7,12,16,512,nvidia,FALSE,14,windows
lenovo,Lenovo ThinkPad X1 Carbon 21HMS00000 Laptop,83216,intel,core i7,10,16,1024,intel,FALSE,14,windows
lenovo,Lenovo ThinkPad X1 Fold Gen 1 Laptop,57000,intel,core i5,5,8,1024,intel,TRUE,13.3,windows
lenovo,Lenovo Thinkbook 14 Gen 4 Laptop,28689,intel,core i5,10,16,1024,intel,FALSE,14,windows
lenovo,Lenovo Thinkbook 15 21DJ00EXIH Laptop,20516,intel,core i5,10,8,512,intel,FALSE,15.6,windows
lenovo,Lenovo Thinkbook 15 21DJA049IH Laptop,15576,intel,core i5,10,8,512,intel,FALSE,15.6,windows
lenovo,Lenovo Thinkbook 15 21DJA0D9IH Laptop,22796,intel,core i5,10,16,1024,intel,FALSE,15.6,windows
lenovo,Lenovo Thinkpad E14 20TA00J2IG Laptop,28082,intel,core i5,4,16,512,intel,FALSE,14,windows
lenovo,Lenovo Thinkpad E14 21E3S06300 Laptop,25155,intel,core i5,10,8,512,intel,FALSE,14,dos
lenovo,Lenovo Thinkpad E14 G4 21E3006UIG Laptop,25460,intel,core i5,10,8,512,intel,FALSE,14,dos
lenovo,Lenovo Thinkpad E14 G4 21E3S00P00 Laptop,28462,intel,core i5,10,8,512,intel,FALSE,14,dos
lenovo,Lenovo Thinkpad E14 G4 21E3S02M00 Laptop,47500,intel,core i7,10,16,512,intel,FALSE,14,windows
lenovo,Lenovo Thinkpad E15 21E6S05A00 Laptop,17476,intel,core i3,6,8,512,intel,FALSE,15.6,windows
lenovo,Lenovo Thinkpad E15 21E6S05B00 Laptop,25076,intel,core i5,10,8,512,intel,FALSE,15.6,windows
lenovo,Lenovo Thinkpad E15 21E6S05G00 Laptop,25079,intel,core i5,10,8,512,intel,FALSE,15.6,dos
lenovo,Lenovo Thinkpad E15 21E6S0W700 Laptop,18046,intel,core i3,6,8,512,intel,FALSE,15.6,windows
lenovo,Lenovo Thinkpad E15 G4 21DJA0Y0IN Laptop,20896,intel,core i7,10,16,512,intel,FALSE,15.6,windows
lenovo,Lenovo Thinkpad L14 Gen 2 20X1S10V00 Laptop,18809,intel,core i3,2,8,512,intel,FALSE,14,dos
lenovo,Lenovo Thinkpad P16s 21BTS02000 Laptop,55582,intel,core i7,12,16,1024,nvidia,FALSE,16,windows
lenovo,Lenovo V14 82KAA01QIH Laptop,17856,intel,core i5,4,8,512,intel,FALSE,14,windows
lenovo,Lenovo V14 82KAA04QIH Laptop,17476,intel,core i5,4,8,512,intel,FALSE,14,dos
lenovo,Lenovo V14 82KAA08BIH Laptop,11776,intel,core i3,2,8,512,intel,FALSE,14,dos
lenovo,Lenovo V14 82KAA0AMIH Laptop,17476,intel,core i5,4,8,512,intel,FALSE,14,dos
lenovo,Lenovo V14 G3 82TSA01KIH Laptop,11966,intel,core i3,6,8,512,intel,FALSE,14,dos
lenovo,Lenovo V14 G3 IAP Laptop,13296,intel,core i3,6,8,512,intel,FALSE,14,windows
lenovo,Lenovo V14 G4 Laptop,11396,amd,ryzen 3,4,8,512,amd,FALSE,14,windows
lenovo,Lenovo V14-IGL 82C40185PB Laptop,8356,intel,celeron,2,4,256,intel,FALSE,14,dos
lenovo,Lenovo V15 82KB00RJIH Laptop,17856,intel,core i5,4,16,512,intel,FALSE,15.6,windows
lenovo,Lenovo V15 82KDA01BIH Laptop,10860,amd,ryzen 3,4,8,512,amd,FALSE,15.6,windows
lenovo,Lenovo V15 82QYA00MIN Laptop,8450,intel,celeron,2,8,256,intel,FALSE,15.6,windows
lenovo,Lenovo V15 G2 82KDA022IH Laptop,13638,amd,ryzen 5,6,8,512,amd,FALSE,15.6,windows
lenovo,Lenovo V15 G2 IJL 82QYA00HIN Laptop,8356,intel,celeron,2,8,256,intel,FALSE,15.6,dos
lenovo,Lenovo V15 G3 82C7007SGE Laptop,11396,amd,ryzen 3,4,8,512,amd,FALSE,15.6,windows
lenovo,Lenovo V15 G3 82TTA00VIH Laptop,12692,intel,core i3,6,8,512,intel,FALSE,15.6,windows
lenovo,Lenovo V15 G3 82TTA01EIN Laptop,12236,intel,core i3,6,8,512,intel,FALSE,15.6,dos
lenovo,Lenovo V15 G3 82TTA02UIH Laptop,17856,intel,core i5,10,8,512,intel,FALSE,15.6,windows
lenovo,Lenovo V15 G3 IAP 82TT004VIH Laptop,17286,intel,core i5,10,8,512,intel,FALSE,15.6,dos
lenovo,Lenovo V15 G3 IAP 82TTA00UIH Laptop,12532,intel,core i3,6,8,512,intel,FALSE,15.6,dos
lenovo,Lenovo V15 G3 IAP 82TTA08AIN Laptop,18996,intel,core i7,10,16,512,intel,FALSE,15.6,windows
lenovo,Lenovo V15 G3 IAP Laptop,13296,intel,core i3,6,8,512,intel,FALSE,15.6,windows
lenovo,Lenovo V15 G3 Laptop,17822,intel,core i5,10,8,512,intel,FALSE,15.6,windows
lenovo,Lenovo V15 G4 82YU00W6IN Laptop,10636,amd,ryzen 3,4,8,512,amd,FALSE,15.6,dos
lenovo,Lenovo V15 G4 82YU00W7IN Laptop,10636,amd,ryzen 3,4,8,512,amd,FALSE,15.6,windows
lenovo,Lenovo V15 G4 82YU00W9IN Laptop,13676,amd,ryzen 5,4,8,512,amd,FALSE,15.6,windows
lenovo,Lenovo V15 G4 Laptop,9287,amd,other,2,8,512,amd,FALSE,15.6,windows
lenovo,Lenovo Yoga 6 13ABR8 83B2007UIN Laptop,33056,amd,ryzen 7,8,16,1024,amd,TRUE,13.3,windows
lenovo,Lenovo Yoga 6 82WV0058IN Laptop,29636,intel,core i5,12,16,512,intel,FALSE,14,windows
lenovo,Lenovo Yoga 6 83B2005TIN Laptop,28496,amd,ryzen 5,6,16,512,amd,TRUE,13.3,windows
lenovo,Lenovo Yoga 7 82YL0095IN Laptop,35032,intel,core i5,12,16,1024,intel,TRUE,14,windows
lenovo,Lenovo Yoga 7 82YM0074IN Laptop,36096,amd,ryzen 7,8,16,1024,amd,TRUE,14,windows
lenovo,Lenovo Yoga Book 9i 2023 82YQ001DIN Laptop,85572,intel,core i7,10,16,1024,intel,TRUE,13.3,windows
lenovo,Lenovo Yoga Pro 7 82Y700A2IN Laptop,38072,intel,core i7,14,16,1024,intel,FALSE,14.5,windows
lenovo,Lenovo Yoga Slim 6 14IRH8 83E00007IN Laptop,35412,intel,core i7,14,16,512,intel,FALSE,14,windows
lenovo,Lenovo Yoga Slim 6 14IRH8 83E00015IN Laptop,32296,intel,core i5,12,16,1024,intel,FALSE,14,windows
lenovo,Lenovo Yoga Slim 6 83E00006IN Laptop,30472,intel,core i5,12,16,512,intel,FALSE,14,windows
lenovo,Lenovo Yoga Slim 7i Carbon 13IRP8 83AY003CIN Laptop,46812,intel,core i7,12,16,1024,intel,TRUE,13.3,windows
msi,MSI Bravo 15 B5ED-035IN Gaming Laptop,23556,amd,ryzen 7,8,16,512,amd,FALSE,15.6,windows
msi,MSI Bravo 15 B7ED-011IN Gaming Laptop,30396,amd,ryzen 7,8,16,512,amd,FALSE,15.6,windows
msi,MSI Bravo 15 B7ED-012IN Gaming Laptop,18996,amd,ryzen 5,6,8,512,amd,FALSE,15.6,windows
msi,MSI Bravo 15 C7UCXK-094IN Gaming Laptop,22036,amd,ryzen 5,6,16,512,nvidia,FALSE,15.6,windows
msi,MSI Bravo 15 C7UCXK-095IN Gaming Laptop,20896,amd,ryzen 5,6,8,512,nvidia,FALSE,15.6,windows
msi,MSI Bravo 15 C7UDXK-093IN Gaming Laptop,28496,amd,ryzen 5,6,16,512,nvidia,FALSE,15.6,windows
msi,MSI Bravo 15 C7VEK-088IN Gaming Laptop,36096,amd,ryzen 7,8,16,1024,nvidia,FALSE,15.6,windows
msi,MSI Bravo 15 C7VEK-089IN Gaming Laptop,32296,amd,ryzen 5,6,16,512,nvidia,FALSE,15.6,windows
msi,MSI Bravo 15 C7VFK-087IN Gaming Laptop,39896,amd,ryzen 7,8,16,1024,nvidia,FALSE,15.6,windows
msi,MSI Bravo 17 C7VEK-035IN Gaming Laptop,36096,amd,ryzen 7,8,16,1024,nvidia,FALSE,17.3,windows
msi,MSI Creator M16 A12UD-633IN Laptop,31916,intel,core i7,14,16,512,nvidia,FALSE,16,windows
msi,MSI Creator Pro M16 B13VI-1273IN Gaming Laptop,60582,intel,core i7,14,16,1024,nvidia,FALSE,16,windows
msi,MSI Creator Pro M16 B13VJ-1272IN Gaming Laptop,74700,intel,core i7,14,32,1024,nvidia,FALSE,16,windows
msi,MSI CreatorPro Z16 HX B13VKTO-214IN Laptop,170996,intel,core i9,24,4,2048,nvidia,FALSE,16,windows
msi,MSI Cyborg 15 A12UCX-264IN Gaming Laptop,24886,intel,core i5,8,16,512,nvidia,FALSE,15.6,windows
msi,MSI Cyborg 15 A12VF-049IN Gaming Laptop,42556,intel,core i7,10,16,512,nvidia,FALSE,15.6,windows
msi,MSI GF63 Thin 11SC-1298IN Gaming Laptop,24316,intel,core i7,8,16,1024,nvidia,FALSE,15.6,windows
msi,MSI GF63 Thin 11UC-1294IN Gaming Laptop,25376,intel,core i7,8,16,1024,nvidia,FALSE,15.6,windows
msi,MSI GF63 Thin 11UC-1295IN Gaming Laptop,27736,intel,core i5,6,16,1024,nvidia,FALSE,15.6,windows
msi,MSI GF63 Thin 11UC-1297IN Gaming Laptop,26596,intel,core i5,6,8,1024,nvidia,FALSE,15.6,windows
msi,MSI Katana 15 B12UDXK-1004IN Gaming Laptop,36096,intel,core i7,10,16,512,nvidia,FALSE,15.6,windows
msi,MSI Katana 15 B12UDXK-1005IN Gaming Laptop,25836,intel,core i5,8,16,512,nvidia,FALSE,15.6,windows
msi,MSI Katana 15 B12UDXK-1006IN Gaming Laptop,27736,intel,core i5,8,8,512,nvidia,FALSE,15.6,windows
msi,MSI Katana 15 B12UDXK-1017IN Gaming Laptop,34956,intel,core i7,10,8,512,nvidia,FALSE,15.6,windows
msi,MSI Katana 15 B12UDXK-1019IN Gaming Laptop,33436,intel,core i5,8,16,1024,nvidia,FALSE,15.6,windows
msi,MSI Katana 15 B13UDXK-1482IN Gaming Laptop,28496,intel,core i5,12,32,1024,nvidia,FALSE,15.6,windows
msi,MSI Katana 15 B13VFK-296IN Gaming Laptop,45596,intel,core i7,10,16,1024,nvidia,FALSE,15.6,windows
msi,MSI Katana 17 B12VFK-668IN Gaming Laptop,43696,intel,core i7,10,8,1024,nvidia,FALSE,17.3,windows
msi,MSI Katana 17 B12VGK-672IN Gaming Laptop,56996,intel,core i7,10,16,1024,nvidia,FALSE,17.3,windows
msi,MSI Katana GF66 12UCOK 2023 Gaming Laptop,28116,intel,core i5,8,16,512,nvidia,FALSE,15.6,windows
msi,MSI Modern 14 C11M-029IN Laptop,15196,intel,core i5,4,16,512,intel,FALSE,14,windows
msi,MSI Modern 14 C11M-030IN Laptop,13661,intel,core i5,4,8,512,intel,FALSE,14,windows
msi,MSI Modern 14 C12M-439IN Laptop,18046,intel,core i5,10,16,512,intel,FALSE,14,windows
msi,MSI Modern 14 C12M-440IN Laptop,14436,intel,core i5,10,8,512,intel,FALSE,14,windows
msi,MSI Modern 14 C12M-444IN Laptop,14056,intel,core i3,6,16,512,intel,FALSE,14,windows
msi,MSI Modern 14 C12M-459IN Laptop,20896,intel,core i7,10,16,512,intel,FALSE,14,windows
msi,MSI Modern 14 C12M-670IN Laptop  Price,23176,intel,core i7,10,8,512,intel,FALSE,14,windows
msi,MSI Modern 14 C12M-671IN Laptop,20516,intel,core i7,10,16,512,intel,FALSE,14,windows
msi,MSI Modern 14 C13M-435IN Laptop,23176,intel,core i7,10,16,512,intel,FALSE,14,windows
msi,MSI Modern 14 C13M-436IN Laptop,20516,intel,core i5,10,16,512,intel,FALSE,14,windows
msi,MSI Modern 14 C13M-437IN Laptop,15576,intel,core i5,10,8,512,intel,FALSE,14,windows
msi,MSI Modern 14 C7M-062IN Laptop,16716,amd,ryzen 5,6,16,512,amd,FALSE,14,windows
msi,MSI Modern 14 C7M-063IN Laptop,15956,amd,ryzen 5,6,8,512,amd,FALSE,14,windows
msi,MSI Modern 14 C7M-218IN Laptop,20136,amd,ryzen 7,8,16,512,amd,FALSE,14,windows
msi,MSI Modern 15 B11M-061IN Laptop,15956,intel,core i5,4,16,512,intel,FALSE,15.6,windows
msi,MSI Modern 15 B12M-613IN Laptop,14056,intel,core i3,6,8,512,intel,FALSE,15.6,windows
msi,MSI Modern 15 B13M-289IN Laptop,19224,intel,core i5,10,16,512,intel,FALSE,15.6,windows
msi,MSI Modern 15 B7M-071IN Laptop,18616,amd,ryzen 5,6,16,512,amd,FALSE,15.6,windows
msi,MSI Modern 15 B7M-072IN Laptop,16716,amd,ryzen 5,6,8,512,amd,FALSE,15.6,windows
msi,MSI Prestige 13 Evo A13M-063IN Laptop,35336,intel,core i7,12,16,1024,intel,FALSE,13.3,windows
msi,MSI Prestige 14 Evo B12M-472IN Laptop,31156,intel,core i5,12,16,512,intel,FALSE,14,windows
msi,MSI Prestige 14 Evo B13M-279IN Laptop,33208,intel,core i7,14,16,1024,intel,FALSE,14,windows
msi,MSI Prestige 14H B12UCX-412IN Laptop,34196,intel,core i5,12,16,512,nvidia,FALSE,14,windows
msi,MSI Prestige 16 A13UCX-250IN Laptop,45596,intel,core i7,14,16,1024,nvidia,FALSE,16,windows
msi,MSI Pulse 17 B13VGK-652IN Gaming Laptop,75996,intel,core i9,14,16,1024,nvidia,FALSE,17.3,windows
msi,MSI Pulse 17 B13VGK-666IN Gaming Laptop,56996,intel,core i7,14,8,1024,nvidia,FALSE,17.3,windows
msi,MSI Raider GE68HX 13VG-026IN Gaming Laptop,82076,intel,core i7,16,32,2048,nvidia,FALSE,16,windows
msi,MSI Raider GE68HX 13VG-027IN Gaming Laptop,99176,intel,core i9,24,32,2048,nvidia,FALSE,16,windows
msi,MSI Stealth 14 Studio A13VF-037IN Gaming Laptop,65356,intel,core i7,14,16,1024,nvidia,FALSE,15.6,windows
msi,MSI Stealth 16 Studio A13VF-023IN Gaming Laptop,83596,intel,core i7,14,32,1024,nvidia,FALSE,15.6,windows
msi,MSI Stealth 16 Studio A13VG-030IN Gaming Laptop,94996,intel,core i7,14,32,1024,nvidia,FALSE,16,windows
msi,MSI Stealth 17 Studio A13VG-029IN Gaming Laptop,106396,intel,core i7,14,16,2048,nvidia,FALSE,17.3,windows
msi,MSI Summit E13 Flip Evo A11MT-213IN Laptop,31156,intel,core i7,4,16,512,intel,TRUE,13.4,windows
msi,MSI Summit E13 Flip Evo A11MT-214IN Laptop,26596,intel,core i5,4,16,512,intel,TRUE,13.4,windows
msi,MSI Sword 15 A12UDX-468IN Gaming Laptop,31536,intel,core i5,8,16,1024,nvidia,FALSE,15.6,windows
msi,MSI Sword 15 A12VF-401IN Gaming Laptop,40276,intel,core i7,10,16,1024,nvidia,FALSE,15.6,windows
msi,MSI Thin GF63 11SC-1477IN Gaming Laptop,18236,intel,core i5,6,8,512,nvidia,FALSE,15.6,windows
msi,MSI Thin GF63 11SC-1493IN Gaming Laptop,21276,intel,core i5,6,16,512,nvidia,FALSE,15.6,windows
msi,MSI Thin GF63 11SC-1494IN Gaming Laptop,20136,intel,core i5,6,8,512,nvidia,FALSE,15.6,windows
msi,MSI Thin GF63 11SC-1629IN Gaming Laptop,20896,intel,core i5,6,16,512,nvidia,FALSE,15.6,windows
msi,MSI Thin GF63 11UC-1291IN Gaming Laptop,23936,intel,core i5,6,16,512,nvidia,FALSE,15.6,windows
msi,MSI Thin GF63 11UC-1474IN Gaming Laptop,21656,intel,core i5,6,16,512,nvidia,FALSE,15.6,windows
msi,MSI Thin GF63 11UC-1475IN Gaming Laptop,19756,intel,core i5,6,8,512,nvidia,FALSE,15.6,windows
msi,MSI Thin GF63 11UC-1490IN Gaming Laptop,23936,intel,core i5,6,16,1024,nvidia,FALSE,15.6,windows
msi,MSI Thin GF63 11UC-1494IN Gaming Laptop,25213,intel,core i7,8,16,1024,nvidia,FALSE,15.6,windows
msi,MSI Thin GF63 11UCX-1471IN Gaming Laptop,19376,intel,core i5,6,8,512,nvidia,FALSE,15.6,windows
msi,MSI Thin GF63 11UCX-1492IN Gaming Laptop,23556,intel,core i5,6,16,1024,nvidia,FALSE,15.6,windows
msi,MSI Thin GF63 11UCX-1496IN Gaming Laptop,22416,intel,core i5,6,16,512,nvidia,FALSE,15.6,windows
msi,MSI Thin GF63 11UCX-1497IN Gaming Laptop,21276,intel,core i5,6,8,512,nvidia,FALSE,15.6,windows
msi,MSI Thin GF63 12UC-846IN Gaming Laptop,20136,intel,core i5,8,16,512,nvidia,FALSE,15.6,windows
msi,MSI Thin GF63 12UCX-265IN Gaming Laptop,24772,intel,core i5,8,16,512,nvidia,FALSE,15.6,windows
msi,MSI Thin GF63 12UCX-269IN Gaming Laptop,29256,intel,core i5,8,16,1024,nvidia,FALSE,15.6,windows
msi,MSI Thin GF63 12VE-070IN Gaming Laptop,34956,intel,core i7,10,16,512,nvidia,FALSE,15.6,windows
msi,MSI Thin GF63 12VE-071IN Gaming Laptop,26596,intel,core i5,8,16,512,nvidia,FALSE,15.6,windows
msi,MSI Thin GF63 12VE-267IN Gaming Laptop,33056,intel,core i5,8,16,1024,nvidia,FALSE,15.6,windows
msi,MSI Thin GF63 12VE-664IN Gaming Laptop,36856,intel,core i7,10,16,1024,nvidia,FALSE,15.6,windows
msi,MSI Thin GF63 12VF-268IN Laptop,36856,intel,core i5,8,16,1024,nvidia,FALSE,15.6,windows
msi,MSI Thin GF63 12VF-663IN Gaming Laptop,39896,intel,core i7,10,16,512,nvidia,FALSE,15.6,windows
msi,MSI Vector GP68 HX 13VG-214IN Gaming Laptop,75996,intel,core i7,16,16,1024,nvidia,FALSE,16,windows
msi,MSI Vector GP68HX 13VH-072IN Gaming Laptop,113996,intel,core i9,24,32,1024,nvidia,FALSE,16,windows
microsoft,Microsoft Surface Laptop Go 3,37046,intel,core i5,10,16,256,intel,TRUE,12.4,windows
microsoft,Microsoft Surface Laptop Go 3 XK1-00045,30396,intel,core i5,10,8,256,intel,TRUE,12.4,windows
samsung,Samsung Galaxy Book 3 NP750XFG-KA3IN Laptop,28876,intel,core i7,10,16,512,intel,FALSE,15.6,windows
samsung,Samsung Galaxy Book 3 NP750XFG-KB1IN Laptop,26596,intel,core i5,10,8,512,intel,FALSE,15.6,windows
samsung,Samsung Galaxy Book2 15 Laptop,20896,intel,core i5,10,8,512,intel,FALSE,15.6,windows
samsung,Samsung Galaxy Book2 NP550XED-KA1IN 15 Laptop,17096,intel,core i5,10,8,512,intel,FALSE,15.6,windows
samsung,Samsung Galaxy Book2 NP550XED-KA2IN Laptop,18236,intel,core i5,10,16,512,intel,FALSE,15.6,windows
samsung,Samsung Galaxy Book2 Pro 13 Laptop,24696,intel,core i5,12,16,512,intel,FALSE,13.3,windows
samsung,Samsung Galaxy Book2 Pro 15 Laptop,44456,intel,core i7,8,16,512,intel,FALSE,15.6,windows